AB17B_MOUSE	GO:1903828
AB17B_MOUSE	GO:1903829
AB17B_MOUSE	GO:1905666
AB17B_MOUSE	GO:1905668
AB17C_HUMAN	GO:0006464
AB17C_HUMAN	GO:0006497
AB17C_HUMAN	GO:0008150
AB17C_HUMAN	GO:0008152
AB17C_HUMAN	GO:0009987
AB17C_HUMAN	GO:0018345
AB17C_HUMAN	GO:0019538
AB17C_HUMAN	GO:0036211
AB17C_HUMAN	GO:0043170
AB17C_HUMAN	GO:0043412
AB17C_HUMAN	GO:0043543
AB17C_HUMAN	GO:0044237
AB17C_HUMAN	GO:0044238
AB17C_HUMAN	GO:0044260
AB17C_HUMAN	GO:0044267
AB17C_HUMAN	GO:0071704
AB17C_MOUSE	GO:0002084
AB17C_MOUSE	GO:0006464
AB17C_MOUSE	GO:0008150
AB17C_MOUSE	GO:0008152
AB17C_MOUSE	GO:0009056
AB17C_MOUSE	GO:0009057
AB17C_MOUSE	GO:0009987
AB17C_MOUSE	GO:0019538
AB17C_MOUSE	GO:0030163
AB17C_MOUSE	GO:0032879
AB17C_MOUSE	GO:0032880
AB17C_MOUSE	GO:0035601
AB17C_MOUSE	GO:0036211
AB17C_MOUSE	GO:0042157
AB17C_MOUSE	GO:0042159
AB17C_MOUSE	GO:0043170
AB17C_MOUSE	GO:0043412
AB17C_MOUSE	GO:0044237
AB17C_MOUSE	GO:0044238
AB17C_MOUSE	GO:0044260
AB17C_MOUSE	GO:0044267
AB17C_MOUSE	GO:0048518
AB17C_MOUSE	GO:0048519
AB17C_MOUSE	GO:0050789
AB17C_MOUSE	GO:0060341
AB17C_MOUSE	GO:0065007
AB17C_MOUSE	GO:0071704
AB17C_MOUSE	GO:0098732
AB17C_MOUSE	GO:0098734
AB17C_MOUSE	GO:1901575
AB17C_MOUSE	GO:1902816
AB17C_MOUSE	GO:1902817
AB17C_MOUSE	GO:1903827
AB17C_MOUSE	GO:1903828
AB17C_MOUSE	GO:1903829
AB17C_MOUSE	GO:1905666
AB17C_MOUSE	GO:1905668
AB21B_ARATH	GO:0006810
AB21B_ARATH	GO:0008150
AB21B_ARATH	GO:0009914
AB21B_ARATH	GO:0009966
AB21B_ARATH	GO:0010315
AB21B_ARATH	GO:0010646
AB21B_ARATH	GO:0010817
AB21B_ARATH	GO:0010928
AB21B_ARATH	GO:0023051
AB21B_ARATH	GO:0044699
AB21B_ARATH	GO:0044765
AB21B_ARATH	GO:0048583
AB21B_ARATH	GO:0050789
AB21B_ARATH	GO:0050794
AB21B_ARATH	GO:0051179
AB21B_ARATH	GO:0051234
AB21B_ARATH	GO:0060918
AB21B_ARATH	GO:0060919
AB21B_ARATH	GO:0065007
AB21B_ARATH	GO:0065008
AB21B_ARATH	GO:1902578
AB30G_ARATH	GO:0006810
AB30G_ARATH	GO:0008150
AB30G_ARATH	GO:0051179
AB30G_ARATH	GO:0051234
AB9C_ARATH	GO:0008150
AB9C_ARATH	GO:0009605
AB9C_ARATH	GO:0009607
AB9C_ARATH	GO:0009624
AB9C_ARATH	GO:0043207
AB9C_ARATH	GO:0050896
AB9C_ARATH	GO:0051707
AB9G_ARATH	GO:0003002
AB9G_ARATH	GO:0007389
AB9G_ARATH	GO:0008150
AB9G_ARATH	GO:0010051
AB9G_ARATH	GO:0010222
AB9G_ARATH	GO:0010588
AB9G_ARATH	GO:0022414
AB9G_ARATH	GO:0032501
AB9G_ARATH	GO:0044699
AB9G_ARATH	GO:0044702
AB9G_ARATH	GO:0044707
ABD12_DANRE	GO:0001654
ABD12_DANRE	GO:0007272
ABD12_DANRE	GO:0007423
ABD12_DANRE	GO:0007610
ABD12_DANRE	GO:0007626
ABD12_DANRE	GO:0008150
ABD12_DANRE	GO:0008366
ABD12_DANRE	GO:0009888
ABD12_DANRE	GO:0009987
ABD12_DANRE	GO:0010842
ABD12_DANRE	GO:0032502
ABD12_DANRE	GO:0036269
ABD12_DANRE	GO:0042552
ABD12_DANRE	GO:0043010
ABD12_DANRE	GO:0044699
ABD12_DANRE	GO:0044763
ABD12_DANRE	GO:0044767
ABD12_DANRE	GO:0048513
ABD12_DANRE	GO:0048646
ABD12_DANRE	GO:0048856
ABD12_DANRE	GO:0048882
ABD12_DANRE	GO:0048884
ABD12_DANRE	GO:0048899
ABD12_DANRE	GO:0048919
ABHD4_MOUSE	GO:0006066
ABHD4_MOUSE	GO:0006576
ABHD4_MOUSE	GO:0006807
ABHD4_MOUSE	GO:0008150
ABHD4_MOUSE	GO:0008152
ABHD4_MOUSE	GO:0009308
ABHD4_MOUSE	GO:0009987
ABHD4_MOUSE	GO:0034308
ABHD4_MOUSE	GO:0034641
ABHD4_MOUSE	GO:0042439
ABHD4_MOUSE	GO:0044106
ABHD4_MOUSE	GO:0044237
ABHD4_MOUSE	GO:0044281
ABHD4_MOUSE	GO:0044699
ABHD4_MOUSE	GO:0044710
ABHD4_MOUSE	GO:0044763
ABHD4_MOUSE	GO:0070291
ABHD4_MOUSE	GO:0071704
ABHD4_MOUSE	GO:1901564
ABHD4_MOUSE	GO:1901615
ABHDD_MOUSE	GO:0002084
ABHDD_MOUSE	GO:0006464
ABHDD_MOUSE	GO:0008150
ABHDD_MOUSE	GO:0008152
ABHDD_MOUSE	GO:0009056
ABHDD_MOUSE	GO:0009057
ABHDD_MOUSE	GO:0009987
ABHDD_MOUSE	GO:0019538
ABHDD_MOUSE	GO:0030163
ABHDD_MOUSE	GO:0035601
ABHDD_MOUSE	GO:0036211
ABHDD_MOUSE	GO:0042157
ABHDD_MOUSE	GO:0042159
ABHDD_MOUSE	GO:0043170
ABHDD_MOUSE	GO:0043412
ABHDD_MOUSE	GO:0044237
ABHDD_MOUSE	GO:0044238
ABHDD_MOUSE	GO:0044260
ABHDD_MOUSE	GO:0044267
ABHDD_MOUSE	GO:0071704
ABHDD_MOUSE	GO:0098732
ABHDD_MOUSE	GO:0098734
ABHDD_MOUSE	GO:1901575
ACP5_ARATH	GO:0006950
ACP5_ARATH	GO:0006970
ACP5_ARATH	GO:0008150
ACP5_ARATH	GO:0009628
ACP5_ARATH	GO:0009651
ACP5_ARATH	GO:0050896
ADA19_HUMAN	GO:0008150
ADA19_HUMAN	GO:0009987
ADA19_HUMAN	GO:0016043
ADA19_HUMAN	GO:0030198
ADA19_HUMAN	GO:0043062
ADA19_HUMAN	GO:0044699
ADA19_HUMAN	GO:0044763
ADA19_HUMAN	GO:0071840
ADF10_ARATH	GO:0007015
ADF10_ARATH	GO:0008150
ADF10_ARATH	GO:0008154
ADF10_ARATH	GO:0009987
ADF10_ARATH	GO:0016043
ADF10_ARATH	GO:0022411
ADF10_ARATH	GO:0030042
ADF10_ARATH	GO:0032984
ADF10_ARATH	GO:0043241
ADF10_ARATH	GO:0043624
ADF10_ARATH	GO:0043933
ADF10_ARATH	GO:0044699
ADF10_ARATH	GO:0044763
ADF10_ARATH	GO:0051261
ADF10_ARATH	GO:0071822
ADF10_ARATH	GO:0071840
ADF10_ARATH	GO:0097435
ADF5_ARATH	GO:0007015
ADF5_ARATH	GO:0008150
ADF5_ARATH	GO:0009987
ADF5_ARATH	GO:0016043
ADF5_ARATH	GO:0022607
ADF5_ARATH	GO:0044699
ADF5_ARATH	GO:0044763
ADF5_ARATH	GO:0051017
ADF5_ARATH	GO:0061572
ADF5_ARATH	GO:0071840
ADF5_ARATH	GO:0097435
ADF6_ARATH	GO:0007015
ADF6_ARATH	GO:0008150
ADF6_ARATH	GO:0008154
ADF6_ARATH	GO:0009987
ADF6_ARATH	GO:0016043
ADF6_ARATH	GO:0022411
ADF6_ARATH	GO:0030042
ADF6_ARATH	GO:0032984
ADF6_ARATH	GO:0043241
ADF6_ARATH	GO:0043624
ADF6_ARATH	GO:0043933
ADF6_ARATH	GO:0044699
ADF6_ARATH	GO:0044763
ADF6_ARATH	GO:0051261
ADF6_ARATH	GO:0071822
ADF6_ARATH	GO:0071840
ADF6_ARATH	GO:0097435
ADF8_ARATH	GO:0007015
ADF8_ARATH	GO:0008150
ADF8_ARATH	GO:0008154
ADF8_ARATH	GO:0009987
ADF8_ARATH	GO:0016043
ADF8_ARATH	GO:0022411
ADF8_ARATH	GO:0030042
ADF8_ARATH	GO:0032984
ADF8_ARATH	GO:0043241
ADF8_ARATH	GO:0043624
ADF8_ARATH	GO:0043933
ADF8_ARATH	GO:0044699
ADF8_ARATH	GO:0044763
ADF8_ARATH	GO:0051261
ADF8_ARATH	GO:0071822
ADF8_ARATH	GO:0071840
ADF8_ARATH	GO:0097435
ADPGK_MOUSE	GO:0005975
ADPGK_MOUSE	GO:0005996
ADPGK_MOUSE	GO:0006006
ADPGK_MOUSE	GO:0008150
ADPGK_MOUSE	GO:0008152
ADPGK_MOUSE	GO:0019318
ADPGK_MOUSE	GO:0044238
ADPGK_MOUSE	GO:0044281
ADPGK_MOUSE	GO:0044699
ADPGK_MOUSE	GO:0044710
ADPGK_MOUSE	GO:0044723
ADPGK_MOUSE	GO:0071704
AE7_ARATH	GO:0006139
AE7_ARATH	GO:0006259
AE7_ARATH	GO:0006310
AE7_ARATH	GO:0006725
AE7_ARATH	GO:0006790
AE7_ARATH	GO:0006807
AE7_ARATH	GO:0007389
AE7_ARATH	GO:0008150
AE7_ARATH	GO:0008152
AE7_ARATH	GO:0009058
AE7_ARATH	GO:0009944
AE7_ARATH	GO:0009987
AE7_ARATH	GO:0016043
AE7_ARATH	GO:0016226
AE7_ARATH	GO:0022607
AE7_ARATH	GO:0031163
AE7_ARATH	GO:0032501
AE7_ARATH	GO:0034641
AE7_ARATH	GO:0042127
AE7_ARATH	GO:0043170
AE7_ARATH	GO:0044237
AE7_ARATH	GO:0044238
AE7_ARATH	GO:0044249
AE7_ARATH	GO:0044260
AE7_ARATH	GO:0044699
AE7_ARATH	GO:0044707
AE7_ARATH	GO:0046483
AE7_ARATH	GO:0048518
AE7_ARATH	GO:0048522
AE7_ARATH	GO:0048583
AE7_ARATH	GO:0048584
AE7_ARATH	GO:0050789
AE7_ARATH	GO:0050794
AE7_ARATH	GO:0051186
AE7_ARATH	GO:0051188
AE7_ARATH	GO:0051726
AE7_ARATH	GO:0065001
AE7_ARATH	GO:0065007
AE7_ARATH	GO:0071704
AE7_ARATH	GO:0071840
AE7_ARATH	GO:0080134
AE7_ARATH	GO:0080135
AE7_ARATH	GO:0090304
AE7_ARATH	GO:1901360
AE7_ARATH	GO:1990067
AE7_ARATH	GO:2001020
AE7_ARATH	GO:2001022
AG10B_HUMAN	GO:0006464
AG10B_HUMAN	GO:0006486
AG10B_HUMAN	GO:0008150
AG10B_HUMAN	GO:0008152
AG10B_HUMAN	GO:0009889
AG10B_HUMAN	GO:0009891
AG10B_HUMAN	GO:0009893
AG10B_HUMAN	GO:0009966
AG10B_HUMAN	GO:0009987
AG10B_HUMAN	GO:0010469
AG10B_HUMAN	GO:0010556
AG10B_HUMAN	GO:0010557
AG10B_HUMAN	GO:0010559
AG10B_HUMAN	GO:0010560
AG10B_HUMAN	GO:0010604
AG10B_HUMAN	GO:0010646
AG10B_HUMAN	GO:0010959
AG10B_HUMAN	GO:0019222
AG10B_HUMAN	GO:0019538
AG10B_HUMAN	GO:0022898
AG10B_HUMAN	GO:0023051
AG10B_HUMAN	GO:0031323
AG10B_HUMAN	GO:0031325
AG10B_HUMAN	GO:0031326
AG10B_HUMAN	GO:0031328
AG10B_HUMAN	GO:0031399
AG10B_HUMAN	GO:0031401
AG10B_HUMAN	GO:0032268
AG10B_HUMAN	GO:0032270
AG10B_HUMAN	GO:0032409
AG10B_HUMAN	GO:0032411
AG10B_HUMAN	GO:0032412
AG10B_HUMAN	GO:0032414
AG10B_HUMAN	GO:0032879
AG10B_HUMAN	GO:0034762
AG10B_HUMAN	GO:0034764
AG10B_HUMAN	GO:0034765
AG10B_HUMAN	GO:0034767
AG10B_HUMAN	GO:0036211
AG10B_HUMAN	GO:0043170
AG10B_HUMAN	GO:0043266
AG10B_HUMAN	GO:0043268
AG10B_HUMAN	GO:0043269
AG10B_HUMAN	GO:0043270
AG10B_HUMAN	GO:0043412
AG10B_HUMAN	GO:0043413
AG10B_HUMAN	GO:0044093
AG10B_HUMAN	GO:0044237
AG10B_HUMAN	GO:0044238
AG10B_HUMAN	GO:0044260
AG10B_HUMAN	GO:0044267
AG10B_HUMAN	GO:0044699
AG10B_HUMAN	GO:0044710
AG10B_HUMAN	GO:0044763
AG10B_HUMAN	GO:0048518
AG10B_HUMAN	GO:0048522
AG10B_HUMAN	GO:0048583
AG10B_HUMAN	GO:0050789
AG10B_HUMAN	GO:0050794
AG10B_HUMAN	GO:0051049
AG10B_HUMAN	GO:0051050
AG10B_HUMAN	GO:0051246
AG10B_HUMAN	GO:0051247
AG10B_HUMAN	GO:0060049
AG10B_HUMAN	GO:0060050
AG10B_HUMAN	GO:0060255
AG10B_HUMAN	GO:0065007
AG10B_HUMAN	GO:0065009
AG10B_HUMAN	GO:0070085
AG10B_HUMAN	GO:0071704
AG10B_HUMAN	GO:0080090
AG10B_HUMAN	GO:1901016
AG10B_HUMAN	GO:1901018
AG10B_HUMAN	GO:1901379
AG10B_HUMAN	GO:1901381
AG10B_HUMAN	GO:1901979
AG10B_HUMAN	GO:1901980
AG10B_HUMAN	GO:1903018
AG10B_HUMAN	GO:1903020
AG10B_HUMAN	GO:1903818
AG10B_HUMAN	GO:1904062
AG10B_HUMAN	GO:1904064
AG10B_HUMAN	GO:2000112
AG10B_HUMAN	GO:2000273
AG10B_HUMAN	GO:2001257
AG10B_HUMAN	GO:2001259
AGD1_ARATH	GO:0006996
AGD1_ARATH	GO:0007010
AGD1_ARATH	GO:0008150
AGD1_ARATH	GO:0009987
AGD1_ARATH	GO:0016043
AGD1_ARATH	GO:0071840
AGRA3_DANRE	GO:0001764
AGRA3_DANRE	GO:0002009
AGRA3_DANRE	GO:0003402
AGRA3_DANRE	GO:0006928
AGRA3_DANRE	GO:0007165
AGRA3_DANRE	GO:0007166
AGRA3_DANRE	GO:0008150
AGRA3_DANRE	GO:0009653
AGRA3_DANRE	GO:0009966
AGRA3_DANRE	GO:0009987
AGRA3_DANRE	GO:0010646
AGRA3_DANRE	GO:0016055
AGRA3_DANRE	GO:0016477
AGRA3_DANRE	GO:0022603
AGRA3_DANRE	GO:0023051
AGRA3_DANRE	GO:0030111
AGRA3_DANRE	GO:0032502
AGRA3_DANRE	GO:0035567
AGRA3_DANRE	GO:0040011
AGRA3_DANRE	GO:0044699
AGRA3_DANRE	GO:0044763
AGRA3_DANRE	GO:0044767
AGRA3_DANRE	GO:0048583
AGRA3_DANRE	GO:0048598
AGRA3_DANRE	GO:0048729
AGRA3_DANRE	GO:0048870
AGRA3_DANRE	GO:0050789
AGRA3_DANRE	GO:0050793
AGRA3_DANRE	GO:0050794
AGRA3_DANRE	GO:0051239
AGRA3_DANRE	GO:0060026
AGRA3_DANRE	GO:0060027
AGRA3_DANRE	GO:0060071
AGRA3_DANRE	GO:0065007
AGRA3_DANRE	GO:0090175
AGRA3_DANRE	GO:0097475
AGRA3_DANRE	GO:1905114
AGRA3_DANRE	GO:1905330
AGRA3_DANRE	GO:2000026
AGRA3_DANRE	GO:2000027
AGRA3_DANRE	GO:2000050
AGRA3_DANRE	GO:2000095
AGRF1_MOUSE	GO:0003008
AGRF1_MOUSE	GO:0006140
AGRF1_MOUSE	GO:0006355
AGRF1_MOUSE	GO:0007416
AGRF1_MOUSE	GO:0007610
AGRF1_MOUSE	GO:0007611
AGRF1_MOUSE	GO:0007613
AGRF1_MOUSE	GO:0008150
AGRF1_MOUSE	GO:0009889
AGRF1_MOUSE	GO:0009891
AGRF1_MOUSE	GO:0009893
AGRF1_MOUSE	GO:0009987
AGRF1_MOUSE	GO:0010468
AGRF1_MOUSE	GO:0010556
AGRF1_MOUSE	GO:0010562
AGRF1_MOUSE	GO:0016043
AGRF1_MOUSE	GO:0019219
AGRF1_MOUSE	GO:0019220
AGRF1_MOUSE	GO:0019222
AGRF1_MOUSE	GO:0022607
AGRF1_MOUSE	GO:0030030
AGRF1_MOUSE	GO:0030799
AGRF1_MOUSE	GO:0030801
AGRF1_MOUSE	GO:0030802
AGRF1_MOUSE	GO:0030804
AGRF1_MOUSE	GO:0030808
AGRF1_MOUSE	GO:0030810
AGRF1_MOUSE	GO:0030814
AGRF1_MOUSE	GO:0030816
AGRF1_MOUSE	GO:0030817
AGRF1_MOUSE	GO:0030819
AGRF1_MOUSE	GO:0031175
AGRF1_MOUSE	GO:0031323
AGRF1_MOUSE	GO:0031325
AGRF1_MOUSE	GO:0031326
AGRF1_MOUSE	GO:0031328
AGRF1_MOUSE	GO:0032501
AGRF1_MOUSE	GO:0032793
AGRF1_MOUSE	GO:0044093
AGRF1_MOUSE	GO:0044699
AGRF1_MOUSE	GO:0044707
AGRF1_MOUSE	GO:0044708
AGRF1_MOUSE	GO:0044763
AGRF1_MOUSE	GO:0045935
AGRF1_MOUSE	GO:0045937
AGRF1_MOUSE	GO:0045981
AGRF1_MOUSE	GO:0048518
AGRF1_MOUSE	GO:0048522
AGRF1_MOUSE	GO:0050789
AGRF1_MOUSE	GO:0050794
AGRF1_MOUSE	GO:0050808
AGRF1_MOUSE	GO:0050877
AGRF1_MOUSE	GO:0050890
AGRF1_MOUSE	GO:0051090
AGRF1_MOUSE	GO:0051091
AGRF1_MOUSE	GO:0051171
AGRF1_MOUSE	GO:0051173
AGRF1_MOUSE	GO:0051174
AGRF1_MOUSE	GO:0051252
AGRF1_MOUSE	GO:0060255
AGRF1_MOUSE	GO:0065007
AGRF1_MOUSE	GO:0065009
AGRF1_MOUSE	GO:0071840
AGRF1_MOUSE	GO:0080090
AGRF1_MOUSE	GO:1900371
AGRF1_MOUSE	GO:1900373
AGRF1_MOUSE	GO:1900542
AGRF1_MOUSE	GO:1900544
AGRF1_MOUSE	GO:1903506
AGRF1_MOUSE	GO:2000112
AGRF1_MOUSE	GO:2001141
AJAP1_HUMAN	GO:0001952
AJAP1_HUMAN	GO:0001953
AJAP1_HUMAN	GO:0007162
AJAP1_HUMAN	GO:0008150
AJAP1_HUMAN	GO:0010810
AJAP1_HUMAN	GO:0010812
AJAP1_HUMAN	GO:0022603
AJAP1_HUMAN	GO:0030155
AJAP1_HUMAN	GO:0030856
AJAP1_HUMAN	GO:0030860
AJAP1_HUMAN	GO:0032101
AJAP1_HUMAN	GO:0032102
AJAP1_HUMAN	GO:0045595
AJAP1_HUMAN	GO:0048519
AJAP1_HUMAN	GO:0048523
AJAP1_HUMAN	GO:0048583
AJAP1_HUMAN	GO:0048585
AJAP1_HUMAN	GO:0050789
AJAP1_HUMAN	GO:0050793
AJAP1_HUMAN	GO:0050794
AJAP1_HUMAN	GO:0051239
AJAP1_HUMAN	GO:0061041
AJAP1_HUMAN	GO:0061045
AJAP1_HUMAN	GO:0065007
AJAP1_HUMAN	GO:0080134
AJAP1_HUMAN	GO:1903034
AJAP1_HUMAN	GO:1903035
AJAP1_HUMAN	GO:1905330
AJAP1_HUMAN	GO:2000026
AJAP1_HUMAN	GO:2000027
ALG2_SCHPO	GO:0008150
ALG2_SCHPO	GO:0008152
ALG2_SCHPO	GO:0043170
ALG2_SCHPO	GO:0043412
ALG2_SCHPO	GO:0043413
ALG2_SCHPO	GO:0044699
ALG2_SCHPO	GO:0044710
ALG2_SCHPO	GO:0070085
ALG2_SCHPO	GO:0071704
ALMT4_ARATH	GO:0006810
ALMT4_ARATH	GO:0006811
ALMT4_ARATH	GO:0006820
ALMT4_ARATH	GO:0006835
ALMT4_ARATH	GO:0008150
ALMT4_ARATH	GO:0009987
ALMT4_ARATH	GO:0010118
ALMT4_ARATH	GO:0015711
ALMT4_ARATH	GO:0015740
ALMT4_ARATH	GO:0015743
ALMT4_ARATH	GO:0015849
ALMT4_ARATH	GO:0034220
ALMT4_ARATH	GO:0044699
ALMT4_ARATH	GO:0044763
ALMT4_ARATH	GO:0044765
ALMT4_ARATH	GO:0046942
ALMT4_ARATH	GO:0051179
ALMT4_ARATH	GO:0051234
ALMT4_ARATH	GO:0055085
ALMT4_ARATH	GO:0071423
ALMT4_ARATH	GO:0071702
ALMT4_ARATH	GO:0090332
ALMT4_ARATH	GO:0098656
ALMT4_ARATH	GO:1902578
ALMT4_ARATH	GO:1903825
ALMT4_ARATH	GO:1905039
AMZ1_HUMAN	GO:0006508
AMZ1_HUMAN	GO:0008150
AMZ1_HUMAN	GO:0008152
AMZ1_HUMAN	GO:0019538
AMZ1_HUMAN	GO:0043170
AMZ1_HUMAN	GO:0044238
AMZ1_HUMAN	GO:0071704
AMZ2_HUMAN	GO:0006508
AMZ2_HUMAN	GO:0008150
AMZ2_HUMAN	GO:0008152
AMZ2_HUMAN	GO:0019538
AMZ2_HUMAN	GO:0043170
AMZ2_HUMAN	GO:0044238
AMZ2_HUMAN	GO:0071704
ANM6_DANRE	GO:0006325
ANM6_DANRE	GO:0006464
ANM6_DANRE	GO:0006479
ANM6_DANRE	GO:0008150
ANM6_DANRE	GO:0008152
ANM6_DANRE	GO:0008213
ANM6_DANRE	GO:0009892
ANM6_DANRE	GO:0009987
ANM6_DANRE	GO:0010468
ANM6_DANRE	GO:0010605
ANM6_DANRE	GO:0010629
ANM6_DANRE	GO:0010639
ANM6_DANRE	GO:0016043
ANM6_DANRE	GO:0016569
ANM6_DANRE	GO:0016570
ANM6_DANRE	GO:0016571
ANM6_DANRE	GO:0018193
ANM6_DANRE	GO:0018195
ANM6_DANRE	GO:0018216
ANM6_DANRE	GO:0019222
ANM6_DANRE	GO:0019538
ANM6_DANRE	GO:0031056
ANM6_DANRE	GO:0031057
ANM6_DANRE	GO:0031060
ANM6_DANRE	GO:0031061
ANM6_DANRE	GO:0031323
ANM6_DANRE	GO:0031324
ANM6_DANRE	GO:0031399
ANM6_DANRE	GO:0031400
ANM6_DANRE	GO:0032259
ANM6_DANRE	GO:0032268
ANM6_DANRE	GO:0032269
ANM6_DANRE	GO:0033043
ANM6_DANRE	GO:0033044
ANM6_DANRE	GO:0034969
ANM6_DANRE	GO:0034970
ANM6_DANRE	GO:0036211
ANM6_DANRE	GO:0043170
ANM6_DANRE	GO:0043412
ANM6_DANRE	GO:0043414
ANM6_DANRE	GO:0044237
ANM6_DANRE	GO:0044238
ANM6_DANRE	GO:0044260
ANM6_DANRE	GO:0044267
ANM6_DANRE	GO:0048519
ANM6_DANRE	GO:0048523
ANM6_DANRE	GO:0050789
ANM6_DANRE	GO:0050794
ANM6_DANRE	GO:0051128
ANM6_DANRE	GO:0051129
ANM6_DANRE	GO:0051246
ANM6_DANRE	GO:0051248
ANM6_DANRE	GO:0051569
ANM6_DANRE	GO:0051572
ANM6_DANRE	GO:0060255
ANM6_DANRE	GO:0065007
ANM6_DANRE	GO:0071704
ANM6_DANRE	GO:0071840
ANM6_DANRE	GO:0080090
ANM6_DANRE	GO:1902275
ANM6_DANRE	GO:1905268
ANM6_DANRE	GO:2001251
ANM9_HUMAN	GO:0006139
ANM9_HUMAN	GO:0006396
ANM9_HUMAN	GO:0006397
ANM9_HUMAN	GO:0006725
ANM9_HUMAN	GO:0006807
ANM9_HUMAN	GO:0008150
ANM9_HUMAN	GO:0008152
ANM9_HUMAN	GO:0009987
ANM9_HUMAN	GO:0016070
ANM9_HUMAN	GO:0016071
ANM9_HUMAN	GO:0034641
ANM9_HUMAN	GO:0043170
ANM9_HUMAN	GO:0044237
ANM9_HUMAN	GO:0044238
ANM9_HUMAN	GO:0044260
ANM9_HUMAN	GO:0046483
ANM9_HUMAN	GO:0071704
ANM9_HUMAN	GO:0090304
ANM9_HUMAN	GO:1901360
ANTL1_ARATH	GO:0006810
ANTL1_ARATH	GO:0006811
ANTL1_ARATH	GO:0006820
ANTL1_ARATH	GO:0006865
ANTL1_ARATH	GO:0008150
ANTL1_ARATH	GO:0015711
ANTL1_ARATH	GO:0015804
ANTL1_ARATH	GO:0015849
ANTL1_ARATH	GO:0044699
ANTL1_ARATH	GO:0044765
ANTL1_ARATH	GO:0046942
ANTL1_ARATH	GO:0051179
ANTL1_ARATH	GO:0051234
ANTL1_ARATH	GO:0071702
ANTL1_ARATH	GO:0071705
ANTL1_ARATH	GO:1902578
ANTL2_ARATH	GO:0006810
ANTL2_ARATH	GO:0006811
ANTL2_ARATH	GO:0006820
ANTL2_ARATH	GO:0006865
ANTL2_ARATH	GO:0008150
ANTL2_ARATH	GO:0015711
ANTL2_ARATH	GO:0015804
ANTL2_ARATH	GO:0015849
ANTL2_ARATH	GO:0044699
ANTL2_ARATH	GO:0044765
